,Unnamed: 0,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last,choice_numeric,choices_numeric,choice_numeric_last,interaction_won_and_metachoice,got_to_goal_retrieved_cached,MB_decision,optimal_metacontrol_choice,over_planning,over_control,optimal_metacontrol_choice_last,points_from_choice,points_from_goal,trial_points,total_points,correct_control_action,space_hit_points,goal_points,space_hit_points_total,total_score,metacontrol_accuracy
15474,15474,sub-051.csv,-0.2033898305084746,15,images/backpack.png,3,1,1,1,1,1.246543668681451,1,0,1,1,left,70,1,1,0,0,0,0.0,0,Lost_Novel,0,1,0,0,1.0,0,400,600,36900,1.0,0,4,2,6,1
15475,15475,sub-051.csv,-0.1864406779661017,16,images/backpack.png,3,1,1,0,1,0.5278007279719523,1,1,1,1,left,70,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,600,36900,1.0,0,4,2,6,1
15476,15476,sub-051.csv,-0.1694915254237288,17,images/backpack.png,3,1,1,0,1,0.3075582264565707,1,1,1,1,left,70,1,1,1,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,600,36900,1.0,0,4,2,6,1
15477,15477,sub-051.csv,-0.1016949152542373,18,images/bowtie.png,3,1,1,1,1,1.35575783105824,1,1,1,1,right,70,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,600,36900,1.0,0,4,2,6,1
15478,15478,sub-051.csv,-0.0338983050847457,19,images/bowtie.png,3,1,1,1,1,0.6233146709612645,1,1,1,1,right,70,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,600,36900,1.0,0,4,2,6,1
15479,15479,sub-051.csv,-0.0169491525423728,20,images/bowtie.png,3,1,1,0,1,-0.005113049386823,1,1,1,1,right,70,1,1,1,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,600,36900,1.0,0,4,2,6,1
15480,15480,sub-060.csv,-1.0,1,start,1,1,0,1,0,2.5493123496052106,1,0,1,0,right,54,0,0,0,0,1,0.0,0,Lost_Novel,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15481,15481,sub-060.csv,-0.9491525423728814,2,start,1,1,1,1,0,0.9479444256759496,1,0,1,0,space,54,0,1,0,1,2,0.0,0,Lost_Novel,2,1,0,-1,0.0,100,400,500,65700,1.0,1,4,1,5,1
15482,15482,sub-060.csv,-0.9322033898305084,3,start,1,1,1,0,0,0.5601299414501341,1,1,1,0,space,54,0,1,0,1,2,1.0,1,Won_Cached,2,1,0,-1,1.0,100,400,500,65700,1.0,1,4,1,5,1
15483,15483,sub-060.csv,-0.8813559322033898,4,start,1,1,1,1,0,1.1758819241594105,1,0,1,0,right,54,0,0,0,0,1,1.0,1,Lost_Novel,2,0,0,1,1.0,0,400,400,65700,1.0,0,4,0,4,0
15484,15484,sub-060.csv,-0.8305084745762712,5,start,1,1,1,1,0,0.5139008902829186,1,0,1,0,space,54,0,1,0,1,2,0.0,0,Lost_Novel,2,1,0,-1,0.0,100,400,500,65700,1.0,1,4,1,5,1
15485,15485,sub-060.csv,-0.8135593220338984,6,start,1,1,1,0,0,-0.0843603486180732,1,0,1,0,left,54,0,0,0,0,0,1.0,1,Lost_Novel,2,0,0,1,1.0,0,400,400,65700,1.0,0,4,0,4,0
15486,15486,sub-060.csv,-0.7796610169491526,7,start,1,1,1,1,0,1.1242475462599406,1,0,1,0,right,54,0,0,0,0,1,0.0,0,Lost_Novel,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15487,15487,sub-060.csv,-0.7627118644067796,8,start,1,1,1,0,0,0.0367175829351628,1,0,1,0,space,54,0,1,0,1,2,0.0,0,Lost_Novel,2,1,0,-1,0.0,100,400,500,65700,1.0,1,4,1,5,1
15488,15488,sub-060.csv,-0.6779661016949152,9,start,1,1,1,1,0,1.3192460263667627,1,0,1,0,right,54,0,0,0,0,1,1.0,1,Lost_Novel,2,0,0,1,1.0,0,400,400,65700,1.0,0,4,0,4,0
15489,15489,sub-060.csv,-0.6271186440677966,10,start,1,1,1,1,0,1.2812393543450282,1,0,1,0,left,54,0,0,0,0,0,0.0,0,Lost_Novel,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15490,15490,sub-060.csv,-0.6101694915254238,11,start,1,1,1,0,0,0.8850064418343887,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15491,15491,sub-060.csv,-0.559322033898305,12,start,1,1,1,1,0,1.3954027534838815,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15492,15492,sub-060.csv,-0.4576271186440678,13,start,1,1,1,1,0,1.646830031651163,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15493,15493,sub-060.csv,-0.4406779661016949,14,start,1,1,1,0,0,0.7358713647697236,1,0,1,0,right,54,0,0,0,0,1,0.0,0,Lost_Novel,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15494,15494,sub-060.csv,-0.3898305084745763,15,start,1,1,1,1,0,2.685531889671608,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15495,15495,sub-060.csv,-0.3728813559322034,16,start,1,1,1,0,0,0.9503442719990068,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15496,15496,sub-060.csv,-0.1186440677966101,17,start,1,1,1,1,0,0.9776868207392294,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15497,15497,sub-060.csv,-0.0847457627118644,18,start,1,1,1,1,0,-0.0314906670913708,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15498,15498,sub-060.csv,-0.0338983050847457,19,start,1,1,1,1,0,1.4745570382402056,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15499,15499,sub-060.csv,0.0,20,start,1,1,1,1,0,1.3995560351030758,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15500,15500,sub-060.csv,-1.0,1,images/toothbrush.png,2,1,1,1,0,2.8939376148867617,1,0,1,0,right,54,0,0,0,0,1,0.0,0,Lost_Novel,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15501,15501,sub-060.csv,-0.9491525423728814,2,images/baby.png,2,1,1,1,0,1.6378309869353185,1,0,1,0,left,54,0,0,0,0,0,0.0,0,Lost_Novel,2,0,0,1,0.0,0,400,500,65700,1.0,0,4,1,5,0
15502,15502,sub-060.csv,-0.9322033898305084,3,images/toothbrush.png,2,1,1,0,0,1.1339472569555984,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,500,65700,1.0,0,4,1,5,0
15503,15503,sub-060.csv,-0.8813559322033898,4,images/toothbrush.png,2,1,1,1,0,1.3211423184831543,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15504,15504,sub-060.csv,-0.8305084745762712,5,images/baby.png,2,1,1,1,0,0.8594663798763941,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,500,65700,1.0,0,4,1,5,0
15505,15505,sub-060.csv,-0.8135593220338984,6,images/baby.png,2,1,1,0,0,1.0195690813276568,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15506,15506,sub-060.csv,-0.7796610169491526,7,images/toothbrush.png,2,1,1,1,0,0.7385028822807425,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15507,15507,sub-060.csv,-0.7627118644067796,8,images/toothbrush.png,2,1,1,0,0,0.8171331603409364,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,500,65700,1.0,0,4,1,5,0
15508,15508,sub-060.csv,-0.6779661016949152,9,images/toothbrush.png,2,1,1,1,0,-0.0242926925690445,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15509,15509,sub-060.csv,-0.6271186440677966,10,images/baby.png,2,1,1,1,0,-0.5658099320987503,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15510,15510,sub-060.csv,-0.6101694915254238,11,images/baby.png,2,1,1,0,0,-0.9243229035714192,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15511,15511,sub-060.csv,-0.559322033898305,12,images/baby.png,2,1,1,1,0,-1.389499492068839,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15512,15512,sub-060.csv,-0.4576271186440678,13,images/baby.png,2,1,1,1,0,1.3283738922838948,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15513,15513,sub-060.csv,-0.4406779661016949,14,images/toothbrush.png,2,1,1,0,0,0.5065163521778923,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15514,15514,sub-060.csv,-0.3898305084745763,15,images/toothbrush.png,2,1,1,1,0,-0.8390982360442496,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15515,15515,sub-060.csv,-0.3728813559322034,16,images/toothbrush.png,2,1,1,0,0,-0.7830718880879323,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15516,15516,sub-060.csv,-0.1186440677966101,17,images/toothbrush.png,2,1,1,1,0,-0.6622300779252237,1,1,1,0,right,54,0,0,0,0,1,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15517,15517,sub-060.csv,-0.0847457627118644,18,images/toothbrush.png,2,1,1,1,0,0.3065283602481408,1,0,1,0,left,54,0,0,0,0,0,0.0,0,Lost_Novel,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15518,15518,sub-060.csv,-0.0338983050847457,19,images/toothbrush.png,2,1,1,1,0,-1.0885629528151082,1,1,1,0,left,54,0,0,0,0,0,0.0,0,Won_Cached,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15519,15519,sub-060.csv,0.0,20,images/toothbrush.png,2,1,1,1,0,-0.8114803675218101,1,0,1,0,right,54,0,0,0,0,1,0.0,0,Lost_Novel,2,0,0,1,0.0,0,400,400,65700,1.0,0,4,0,4,0
15520,15520,sub-060.csv,-1.0,1,images/backpack.png,3,1,1,1,1,1.749043320819323,1,0,1,1,left,54,0,1,0,0,0,0.0,0,Lost_Novel,0,1,0,0,0.0,0,400,400,65700,1.0,0,4,0,4,1
15521,15521,sub-060.csv,-0.9491525423728814,2,images/backpack.png,3,1,1,1,1,0.5634939723330744,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,65700,1.0,0,4,1,5,1
15522,15522,sub-060.csv,-0.9322033898305084,3,images/backpack.png,3,1,1,0,1,1.1204716230210032,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,65700,1.0,0,4,1,5,1
15523,15523,sub-060.csv,-0.8813559322033898,4,images/backpack.png,3,1,1,1,1,-1.1110898101792224,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15524,15524,sub-060.csv,-0.8305084745762712,5,images/backpack.png,3,1,1,1,1,0.8934723617934748,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,65700,1.0,0,4,1,5,1
15525,15525,sub-060.csv,-0.8135593220338984,6,images/backpack.png,3,1,1,0,1,0.1357539209776198,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15526,15526,sub-060.csv,-0.7796610169491526,7,images/backpack.png,3,1,1,1,1,0.3038014543316642,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15527,15527,sub-060.csv,-0.7627118644067796,8,images/backpack.png,3,1,1,0,1,0.2908021997880245,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,500,65700,1.0,0,4,1,5,1
15528,15528,sub-060.csv,-0.6779661016949152,9,images/backpack.png,3,1,1,1,1,-1.1593181637855046,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15529,15529,sub-060.csv,-0.6271186440677966,10,images/backpack.png,3,1,1,1,1,-0.2028508480464473,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15530,15530,sub-060.csv,-0.6101694915254238,11,images/backpack.png,3,1,1,0,1,-1.0136279647631123,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15531,15531,sub-060.csv,-0.559322033898305,12,images/backpack.png,3,1,1,1,1,-0.9501060803688856,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15532,15532,sub-060.csv,-0.4576271186440678,13,images/backpack.png,3,1,1,1,1,-1.4841277214686537,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15533,15533,sub-060.csv,-0.4406779661016949,14,images/backpack.png,3,1,1,0,1,0.4524123052153312,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15534,15534,sub-060.csv,-0.3898305084745763,15,images/backpack.png,3,1,1,1,1,-1.3625778345025743,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15535,15535,sub-060.csv,-0.3728813559322034,16,images/backpack.png,3,1,1,0,1,-0.9480394301887354,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15536,15536,sub-060.csv,-0.1186440677966101,17,images/backpack.png,3,1,1,1,1,-0.4349454134306725,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15537,15537,sub-060.csv,-0.0847457627118644,18,images/car.png,3,1,1,1,1,0.96168465916404,1,0,1,1,right,54,0,1,0,0,1,0.0,0,Lost_Novel,1,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15538,15538,sub-060.csv,-0.0338983050847457,19,images/car.png,3,1,1,1,1,-1.6777167531873949,1,1,1,1,right,54,0,1,0,0,1,0.0,0,Won_Cached,1,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
15539,15539,sub-060.csv,0.0,20,images/backpack.png,3,1,1,1,1,-1.7214874162427234,1,1,1,1,left,54,0,1,0,0,0,0.0,0,Won_Cached,0,1,0,0,1.0,0,400,400,65700,1.0,0,4,0,4,1
