,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last
102,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.9491525423728814,3,images/backpack.png,3,0,1,1,1,2.6709089244215276,0,0,3,0,space,36,0,0,0
103,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.9152542372881356,4,images/car.png,3,1,0,1,1,0.2617486904252764,0,0,3,0,left,36,0,1,0
104,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.8983050847457628,5,images/backpack.png,3,0,1,0,1,0.3360435733296593,0,1,3,0,space,36,0,0,0
105,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.864406779661017,6,images/backpack.png,3,0,0,1,1,-0.5346061524313942,0,1,3,0,space,36,0,0,0
106,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.7288135593220338,7,images/backpack.png,3,0,0,1,1,0.2786917806136482,0,0,3,0,space,36,0,0,0
107,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.6101694915254238,8,images/backpack.png,3,0,0,1,1,-1.3023209273437122,0,0,3,0,space,36,0,0,0
108,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.5932203389830508,9,images/backpack.png,3,0,0,0,1,0.630899367080418,0,0,3,0,space,36,0,0,0
109,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.5423728813559322,10,images/car.png,3,1,0,1,1,1.1722963614653836,0,1,3,0,left,36,1,1,0
110,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.3389830508474576,11,images/bowtie.png,3,0,1,1,1,-1.8369660620661343,0,0,3,0,space,36,0,0,1
111,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.3220338983050847,12,images/bowtie.png,3,0,0,0,1,-1.720369473141382,0,0,3,0,space,36,0,0,0
112,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.2711864406779661,13,images/car.png,3,1,0,1,1,0.8085718819753627,0,1,3,0,left,36,1,1,0
113,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.23728813559322035,14,images/backpack.png,3,0,1,1,1,-1.9790533676485675,0,0,3,0,space,36,0,0,1
114,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.1694915254237288,15,images/car.png,3,1,0,1,1,0.1792334601947214,0,1,3,0,left,36,1,1,0
115,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.13559322033898305,16,images/bowtie.png,3,0,1,1,1,-2.1311559773665145,0,0,3,0,space,36,0,0,1
116,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.11864406779661017,17,images/car.png,3,1,0,0,1,0.3703214059725833,0,1,3,0,left,36,1,1,0
117,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.0847457627118644,18,images/car.png,3,1,1,1,1,-1.3246349807331628,0,0,3,0,left,36,1,1,1
118,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.05084745762711865,19,images/car.png,3,1,1,1,1,-1.9805015938249322,0,1,3,0,left,36,1,1,1
119,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,0.0,20,images/backpack.png,3,0,1,1,1,-2.0456199932043253,0,0,3,0,space,36,0,0,1
120,5claire_thisExp_2023-05-29_10h48.40.380.csv,-1.0,1,start,1,0,0,1,1,3.0310415006562255,1,0,3,1,space,63,0,0,0
