Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6679bfe1b948e8a4b08a32d5,6660284749c887ac29683fe7,REJECTED,Not Applicable,2024-06-24T18:50:24.342000Z,2024-06-24T19:00:16.146000Z,2024-06-24T19:09:17.573000Z,2024-06-24T19:01:38.155000Z,592.0,NOCODE,119,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bfe2cf35d3dc784476b9,665e427030846b15f1167db8,RETURNED,Not Applicable,2024-06-24T19:00:10.794000Z,,,,,,21,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bfe49a83a323772123f6,5cf804f0c5cf0e00010c02d5,RETURNED,Not Applicable,2024-06-24T18:50:27.745000Z,,,,,,2040,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bfe72190581840c8d86e,64542858c348ef24892679d6,RETURNED,Not Applicable,2024-06-24T18:50:28.514000Z,,,,,,3180,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bfe8360a6d2bf199e6c7,5c637726938ac700011f45cf,RETURNED,Not Applicable,2024-06-24T18:50:21.020000Z,,,,,,930,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bfea8e1f89532022d6a9,633edc50cfae73d4a72ca889,RETURNED,Not Applicable,2024-06-24T18:50:17.998000Z,,,,,,5147,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bfeb39fc0e9efd741bdc,5f93faf3e49c561deffe79c6,RETURNED,Not Applicable,2024-06-24T18:50:29.074000Z,,,,,,1005,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bfefc8edd795cf70d734,5588ee6ffdf99b304dd48297,RETURNED,Not Applicable,2024-06-24T18:50:32.852000Z,,,,,,4348,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bff12d347ec2d42ac670,5d5a2bd93296320016eee507,RETURNED,Not Applicable,2024-06-24T18:52:50.011000Z,,,,,,5782,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bff428f0a8a44d908304,5d2df745da13f60018d14b64,RETURNED,Not Applicable,2024-06-24T18:50:31.765000Z,,,,,,7183,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bffa6c574277e648582f,6668d23429002d8ae4165240,RETURNED,Not Applicable,2024-06-24T18:50:34.870000Z,,,,,,152,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bffd7cd2878fc36285dc,6112e4b55d1a56f46f9f25ae,RETURNED,Not Applicable,2024-06-24T18:50:45.177000Z,,,,,,244,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679bffe1278693f09281532,6266a4e5846e1e41812a0432,RETURNED,Not Applicable,2024-06-24T18:50:50.968000Z,,,,,,2394,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c00b03da537e38da39b7,62d2bca2c9485e173382c839,RETURNED,Not Applicable,2024-06-24T18:50:51.436000Z,,,,,,442,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c00b7ee13afaef3e5866,606451b5aab2ec4afaae10f4,RETURNED,Not Applicable,2024-06-24T18:50:57.935000Z,,,,,,1964,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c01110dcb5f0a3243ad1,66659e3342b581f199e47a4d,TIMED-OUT,Not Applicable,2024-06-24T18:51:35.204000Z,,,,16922927.0,,480,English,21,Male,Black,Nigeria,United States,Nigeria,English,Yes,Other
6679c0112190581840c8d87d,66436f693777ef4106defcd7,RETURNED,Not Applicable,2024-06-24T18:51:06Z,,,,,,486,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c012ec30bc6bcf443358,5e1d70edd727e90dea42d137,RETURNED,Not Applicable,2024-06-24T18:51:16.953000Z,,,,,,1184,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c0139cf2f8d472c06686,5d0e091ccd9c9300191cb9c9,RETURNED,Not Applicable,2024-06-24T18:58:52.222000Z,,,,,,1757,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c015908c73c45a2b2af5,60fc1f84103c6aa86a429ada,RETURNED,Not Applicable,2024-06-24T18:51:25.322000Z,,,,,,735,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c0168cc08eae5b1563ea,66589cb40bba8a88da3c3a88,RETURNED,Not Applicable,2024-06-24T18:57:57.739000Z,,,,,,193,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c0185868c9e967509dee,56d1f7f67bbc32000589a588,RETURNED,Not Applicable,2024-06-24T18:51:04.099000Z,,,,,,2078,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c018af549eefe1441a83,5efa455b7a38f2145071c23e,RETURNED,Not Applicable,2024-06-24T18:53:45.016000Z,,,,,,2611,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c019f43b5be3f51db67b,6654a6531293e785bf1c9d10,TIMED-OUT,Not Applicable,2024-06-24T18:51:05.323000Z,,,,16922957.0,,163,"English, French, Turkish",37,Female,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
6679c01e7cd2878fc36285e2,5f11eb333c6e2c0df5b92270,RETURNED,Not Applicable,2024-06-24T18:51:14.837000Z,,,,,,1810,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c01f83635a60fdcfbef6,5f03b9bb0207bf5ee50faf41,RETURNED,Not Applicable,2024-06-24T18:52:03.205000Z,,,,,,7799,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c021af549eefe1441a86,666f15d364844fbd48cd888c,RETURNED,Not Applicable,2024-06-24T18:51:38.994000Z,,,,,,110,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c02281d4db5886580650,5fc18d478a746025809c8d29,RETURNED,Not Applicable,2024-06-24T18:51:19.305000Z,,,,,,1594,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c0253123fd5fd3ef511c,667089ea3c3a498375d03864,REJECTED,Not Applicable,2024-06-24T18:52:02.329000Z,2024-06-24T19:11:29.572000Z,2024-06-24T19:47:59.826000Z,2024-06-24T19:13:06.236000Z,1168.0,NOCODE,334,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c026af549eefe1441a8e,5ba064c10d4416000157a224,RETURNED,Not Applicable,2024-06-24T18:51:22.676000Z,,,,,,4969,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c0279776d47a971563d1,662973533159df515afdd606,REJECTED,Not Applicable,2024-06-24T18:51:23.155000Z,2024-06-24T18:53:34.704000Z,2024-06-24T19:09:01.083000Z,2024-06-24T18:53:46.205000Z,132.0,NOCODE,919,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c028da98c74b8d4fca27,63d672fd60ac772cd04cc33b,RETURNED,Not Applicable,2024-06-24T18:51:27.782000Z,,,,,,1554,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c02a257d6abba8af56b3,611e8bbe52b050f81208f7ea,RETURNED,Not Applicable,2024-06-24T18:51:30.853000Z,,,,,,653,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c02c281311c992c0221f,610a879e6500d1d653b3da54,RETURNED,Not Applicable,2024-06-24T19:01:24.294000Z,,,,,,2580,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c02d18f34ffd45a32951,6658b5b2356392e45b47caf3,RETURNED,Not Applicable,2024-06-24T18:51:33.017000Z,,,,,,166,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c068af58ed1fa4e9278c,6652fe239eba387aa62cd8a5,REJECTED,Not Applicable,2024-06-24T18:52:24.742000Z,2024-06-24T19:01:26.216000Z,2024-06-24T19:09:12.178000Z,2024-06-24T19:02:11.285000Z,542.0,NOCODE,342,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c204cdbfc00c390a6c94,6483247637d20bcecd41963b,RETURNED,Not Applicable,2024-06-24T18:59:24.688000Z,,,,,,422,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c23239fc0e9efd741c40,5f501d8211a2531866f6fb6d,RETURNED,Not Applicable,2024-06-24T19:02:01.926000Z,,,,,,2408,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c2ad2c4f9640fa7e8954,663633860ed692818764e278,REJECTED,Not Applicable,2024-06-24T19:02:05.331000Z,2024-06-24T19:02:17.280000Z,2024-06-24T19:09:06.287000Z,2024-06-24T19:02:32.618000Z,12.0,NOCODE,182,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c2c1cdbfc00c390a6cb7,5f1d476fe89111648aa22948,RETURNED,Not Applicable,2024-06-24T19:02:30.017000Z,,,,,,908,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c2f4c137e60b417f07a1,6650b91f20c1c723daa6837c,RETURNED,Not Applicable,2024-06-24T19:03:22.424000Z,,,,,,460,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679c33640c65b57b35fadec,6308c7c633514099aebd6ecf,TIMED-OUT,Not Applicable,2024-06-24T19:04:29.385000Z,,,,16922154.0,,2553,English,32,Male,Other,Dominican Republic,United States,Dominican Republic,English,DATA_EXPIRED,DATA_EXPIRED
6679c8913e0255a046892f43,6659f60a90c067aa84c59190,RETURNED,Not Applicable,2024-06-24T19:27:25.944000Z,,,,,,151,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679cbc3a51f6c47d699e87e,5cdc899d48d5f100195fafff,RETURNED,Not Applicable,2024-06-24T19:40:55.002000Z,,,,,,2402,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679e13bd1bb9b18cba60ec6,654129680a8917e0f46a89aa,RETURNED,Not Applicable,2024-06-24T21:12:41.059000Z,,,,,,413,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679e13f5868c9e96750a484,6650f642c83a2e7b60490c72,RETURNED,Not Applicable,2024-06-24T21:12:34.884000Z,,,,,,155,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6679e7450fae3fff628ab492,63e5eb956eab1f2740ac6289,RETURNED,Not Applicable,2024-06-24T21:39:33.454000Z,,,,,,1725,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
