,MB_beta,forgetting,MB_depth,MB_breadth_A1,MB_breadth_A2,rewardEffectCache,cache,CB,repeat_control
12,2.90680290280633,0.050991162253561095,0.9311277941753382,4.198593290266769,0.8233277403408812,0.9086154900567275,2.338840517512371,-0.853332006107282,2.377685558558237
13,1.6478588030857044,0.056092234591266874,0.9397483256510579,3.7667233052874822,0.5616264381555014,0.9332675942420502,2.0970729732373767,-0.9145347715482081,2.295773093247864
14,1.4080805799882519,0.03934485965385305,0.6832123258666325,4.499320164086657,2.4665542074982776,0.3810139286633466,1.5286878464248774,-0.8817047074312858,3.381671401914379
15,0.9482529158955751,0.05634326900608986,0.8588748245746785,3.032805151018788,1.6626205773699934,0.7577446843783052,1.3038548250748878,-0.6170693865595953,0.594420928111818
16,0.43531253687062477,0.11117476039045657,0.8214886323428485,3.3975483919059584,0.21072454922933048,0.6737029254053919,1.2761040128187948,-0.49816895617537515,1.0508694902081106
17,1.6899814941764273,0.013475407222870668,0.6836234739407117,4.2233287200618825,0.9900475378918097,1.4086413742658306,3.567068737466106,0.4750717369256218,2.2638999397821635
18,1.9118521389853964,0.037512640196227354,0.932820805773392,5.2466007062750695,0.024787599465187216,0.9620241218722205,1.9750003757127295,0.8068282200145102,1.333858997223569
19,2.8922255267918935,0.036861799169118956,0.8713716074280446,5.688959628559882,2.8801628143605935,1.051290775003424,2.5621121645911815,-0.19770164461561712,1.0745406870460052
20,2.6380331075866152,0.05447485548462887,0.06781893013795776,4.906366040497756,1.2653141245762451,-0.04532183161609398,1.3142969090971885,0.06138458402368424,3.12827327509837
21,1.7150531385836518,0.03158373246487377,0.7838025245800402,4.7352529832661405,2.118915036309339,1.0939552474855256,1.6179725623771666,-0.5679191722520532,2.712427088795531
22,1.3230559051376019,0.03432050564559056,0.6902174667083831,3.539024195326583,0.7640104609460019,1.04635231284779,2.208774294444774,0.4267135255015725,4.837434013236589
23,1.2502037838449263,0.05012528232116433,0.6284240262707741,3.7605380767989596,0.5977502646651888,0.8525385629869455,2.6888211514534146,0.5087769286050728,3.300815661912475
24,1.9320507502753261,0.10085595972550354,0.9394010636864575,0.921312574159703,1.5789448731602918,0.3088323996722598,1.5626653898128098,0.26667731706639664,4.93925305837362
25,1.1249849849074958,0.043436256518880535,0.8172762864072833,4.4852551344960325,0.37461007907692245,0.8796320347867627,3.106512205057153,1.7219171554284867,1.1125822917600314
26,1.6566518641387735,0.04167051644766786,0.9272023733295385,3.5927289825576407,1.4683652476949478,0.29502904909339245,1.499275144086019,-2.01092685442031,0.2873690637181586
27,1.3832395554335353,0.053968823025251814,0.8829658227093735,3.3604900929595054,1.4489860888432853,1.0243812723179988,3.1881737553150917,0.341266762091696,1.2776595484469686
28,1.0812136539303348,0.046557361487265976,0.7970725007650353,4.533551752515574,0.4425404591562748,0.9111572588685732,2.8465797503781163,1.9389371850222576,3.2603973725547024
29,0.5259907324041204,0.012004679704711214,0.20486214203593295,3.9903521018207484,1.1500561715917657,-0.3464197492545675,1.6500440901722786,-0.19935531071017193,0.34062008869039423
30,0.8950093153714064,0.0992267073601977,0.7685697841491961,4.038196960755371,0.43154997196376954,0.5014441428436691,1.2341664067558784,0.8992189171321999,0.5052643648836643
31,0.8988815816297666,0.08199976314981418,0.8396599857713184,2.92804807124387,0.9117366695082543,0.49378827979778267,2.7998258657200576,0.46220998734174534,3.04980399163588
32,2.1544190024822094,0.13805663374543148,0.8466067352220537,2.8759748427729415,1.3030773081345304,0.6832856626692159,1.7681591516469775,0.23430274646132215,0.6594736824292282
33,1.2013896544113793,0.04519028482642003,0.7982251449401996,4.521549478385175,0.4269578052019934,0.9726233542822194,2.8516498984431093,1.6600028302467282,2.7244992375129193
34,0.6575966334972931,0.025909047233188924,0.08561101936808373,4.897006428276306,0.8200502432925028,0.4999852795041071,1.3555781607237818,0.40899932774393055,0.6387145279364266
35,0.6465798514687457,0.045243826761425784,0.8212487463847233,4.20202600392363,0.08993464116340752,0.9525801529254078,4.248418379772769,-1.5014503203339276,0.17450181536434803
