sub,planning_depth,trial_num_within_goal,decision,rollouts,control,b1,b2,RT_sec,RT,delayed_planning,goal_switch,control_regressor
9,2,9,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,9,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,9,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,10,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,10,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,10,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,11,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,11,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,11,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,12,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,12,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,12,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,13,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,13,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,13,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,14,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,14,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,14,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,15,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,15,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,15,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,16,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,16,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,16,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,17,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,17,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,17,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,18,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,18,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,18,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,19,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,19,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,19,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,20,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,20,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,20,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,1,1,1,8.690811128781352,1,0.8142667389112123,0.1727027821953382,3.3072433386344056,1.196115014187761,0,1,1.0
9,1,1,2,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,1,1.0
9,1,1,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,1,1,1.0
9,1,2,1,4.690811128781353,0,0.8142667389112123,0.1727027821953382,2.107243338634406,0.7453806187251505,0,0,0.0
